,Unnamed: 0,single session and sensor index,segment,STARTTIME,ENDTIME,seg duration,session,sensor,inside puff/puff duration,inside puff/segment duration,prototypical?,puff index,puff side,car percentage,talk percentage,unknown percentage,drinking percentage,reading percentage,eating percentage,smoking percentage,computer percentage,phone percentage,walking percentage,superposition percentage,name,target,prediction num,prediction name,prediction prob,smoking_pred_prob
60,,,4012,2011-12-14 12:00:35,2011-12-14 12:01:07.975000,31.6875,3,BFW,,0.015625,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.0811202256944445,3.059023205018258e-07
61,,,4077,2011-12-14 12:01:07.500000,2011-12-14 12:01:43.975000,31.6875,3,BFW,,0.015625,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07789713541666672,3.059023205018258e-07
62,,,4149,2011-12-14 12:01:43.500000,2011-12-14 12:02:24.975000,31.6875,3,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07574175347222227,3.059023205018258e-07
63,,,4231,2011-12-14 12:02:24.500000,2011-12-14 12:02:58.975000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07657508680555561,3.059023205018258e-07
64,,,4299,2011-12-14 12:02:58.500000,2011-12-14 12:03:30.975000,31.6875,3,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.42948717948717952,0.0,0.0,0.0,0.42948717948717952,no-puff,0,0,no-puff,0.07263281250000005,3.059023205018258e-07
65,,,4363,2011-12-14 12:03:30.500000,2011-12-14 12:04:04.975000,31.6875,3,BFW,,0.015625,1.0,0.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.0760125868055556,3.059023205018258e-07
66,,,4431,2011-12-14 12:04:04.500000,2011-12-14 12:04:38.975000,31.6875,3,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07387413194444449,3.059023205018258e-07
67,,,4499,2011-12-14 12:04:38.500000,2011-12-14 12:05:10.975000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07243012152777782,3.059023205018258e-07
68,,,4563,2011-12-14 12:05:10.500000,2011-12-14 12:05:42.975000,31.6875,3,BFW,,0.0078125,1.0,1.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.0740499131944445,3.059023205018258e-07
69,,,4627,2011-12-14 12:05:42.500000,2011-12-14 12:06:15.975000,31.6875,3,BFW,,0.0234375,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07558550347222225,3.059023205018258e-07
70,,,4693,2011-12-14 12:06:15.500000,2011-12-14 12:06:54.475000,31.6875,3,BFW,,0.0234375,1.0,2.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.08099479166666666,3.059023205018258e-07
71,,,4770,2011-12-14 12:06:54,2011-12-14 12:07:35.975000,31.6875,3,BFW,,0.03125,1.0,3.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.08374262152777778,3.059023205018258e-07
72,,,4853,2011-12-14 12:07:35.500000,2011-12-14 12:08:08.475000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.08287760416666667,3.059023205018258e-07
73,,,4918,2011-12-14 12:08:08,2011-12-14 12:08:40.975000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07908854166666668,3.059023205018258e-07
74,,,4983,2011-12-14 12:08:40.500000,2011-12-14 12:09:16.475000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07213758680555558,3.059023205018258e-07
75,,,5054,2011-12-14 12:09:16,2011-12-14 12:09:48.475000,31.6875,3,BFW,,0.0390625,1.0,4.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07598697916666669,3.059023205018258e-07
76,,,5118,2011-12-14 12:09:48,2011-12-14 12:10:22.475000,31.6875,3,BFW,,0.0078125,1.0,5.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.0780221354166667,3.059023205018258e-07
77,,,5186,2011-12-14 12:10:22,2011-12-14 12:10:54.975000,31.6875,3,BFW,,0.0234375,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07972265625000002,3.059023205018258e-07
78,,,5251,2011-12-14 12:10:54.500000,2011-12-14 12:11:26.975000,31.6875,3,BFW,,0.015625,0.0,6.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07415147569444447,3.059023205018258e-07
79,,,5315,2011-12-14 12:11:26.500000,2011-12-14 12:12:02.475000,31.6875,3,BFW,,0.015625,1.0,7.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07651041666666668,3.059023205018258e-07
80,,,5387,2011-12-14 12:12:02.500000,2011-12-14 12:12:40.975000,31.6875,3,BFW,,0.0,1.0,8.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.0768715277777778,3.059023205018258e-07
81,,,5463,2011-12-14 12:12:40.500000,2011-12-14 12:13:15.975000,31.6875,3,BFW,,0.0,1.0,9.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07704166666666669,3.059023205018258e-07
82,,,5533,2011-12-14 12:13:15.500000,2011-12-14 12:13:48.975000,31.6875,3,BFW,,0.0078125,1.0,10.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.0739305555555556,3.059023205018258e-07
83,,,5599,2011-12-14 12:13:48.500000,2011-12-14 12:14:25.475000,31.6875,3,BFW,,0.0078125,,,,0.0,0.703125,0.0,0.203125,0.0,0.0,0.10176282051282051,0.0,0.0,0.0,0.10176282051282051,no-puff,0,0,no-puff,0.07100911458333335,3.059023205018258e-07
84,,,5672,2011-12-14 12:14:25,2011-12-14 12:14:57.975000,31.6875,3,BFW,,0.015625,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.0727365451388889,3.059023205018258e-07
85,,,5737,2011-12-14 12:14:57.500000,2011-12-14 12:15:29.975000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07094357638888889,3.059023205018258e-07
86,,,5801,2011-12-14 12:15:29.500000,2011-12-14 12:16:02.475000,31.6875,3,BFW,,0.03125,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07722699652777779,3.059023205018258e-07
87,,,5866,2011-12-14 12:16:02,2011-12-14 12:16:34.975000,31.6875,3,BFW,,0.0234375,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07446223958333333,3.059023205018258e-07
88,,,5931,2011-12-14 12:16:34.500000,2011-12-14 12:17:07.475000,31.6875,3,BFW,,0.015625,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07826519097222222,3.059023205018258e-07
89,,,5996,2011-12-14 12:17:07,2011-12-14 12:17:40.975000,31.6875,3,BFW,,0.0234375,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07910980902777777,3.059023205018258e-07
90,,,6063,2011-12-14 12:17:40.500000,2011-12-14 12:18:13.475000,31.6875,3,BFW,,0.0,,,,0.0,0.9375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07876649305555555,3.059023205018258e-07
91,,,6128,2011-12-14 12:18:13,2011-12-14 12:18:45.975000,31.6875,3,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07371267361111111,3.059023205018258e-07
92,,,6193,2011-12-14 12:18:45.500000,2011-12-14 12:19:19.475000,31.6875,3,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07298524305555557,3.059023205018258e-07
93,,,6260,2011-12-14 12:19:19,2011-12-14 12:19:51.975000,31.6875,3,BFW,,0.0078125,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07292838541666667,3.059023205018258e-07
94,,,6325,2011-12-14 12:19:51.500000,2011-12-14 12:20:31.475000,31.6875,3,BFW,,0.0234375,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.0799526909722222,3.059023205018258e-07
95,,,6404,2011-12-14 12:20:31,2011-12-14 12:21:03.975000,31.6875,3,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.08166406249999997,3.059023205018258e-07
96,,,6469,2011-12-14 12:21:03.500000,2011-12-14 12:21:37.475000,31.6875,3,BFW,,0.0078125,0.0,11.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,0.25761217948717952,0.0,0.0,0.0,0.25761217948717952,no-puff,0,0,no-puff,0.08266319444444442,3.059023205018258e-07
97,,,6536,2011-12-14 12:21:37,2011-12-14 12:22:21.475000,31.6875,3,BFW,,0.03125,0.0,11.0,left-puff,0.0,0.32051282051282054,0.0,0.32812500000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.64863782051282048,no-puff,0,0,no-puff,0.07968967013888888,3.059023205018258e-07
98,,,6624,2011-12-14 12:22:21,2011-12-14 12:22:55.975000,31.6875,3,BFW,,0.0078125,0.0,12.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07507465277777776,3.059023205018258e-07
99,,,6693,2011-12-14 12:22:55.500000,2011-12-14 12:23:28.975000,31.6875,3,BFW,,0.0078125,,,,0.0,0.0,0.28125000000000006,0.0,0.0,0.0,1.0,0.0,0.39823717948717952,0.0,0.67948717948717952,no-puff,0,0,no-puff,0.08016666666666665,3.059023205018258e-07
100,,,6759,2011-12-14 12:23:28.500000,2011-12-14 12:24:02.975000,31.6875,3,BFW,,0.015625,1.0,13.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.07875043402777777,3.059023205018258e-07
101,,,6827,2011-12-14 12:24:02.500000,2011-12-14 12:24:49.975000,31.6875,3,BFW,,0.0078125,1.0,14.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.07827560763888887,3.059023205018258e-07
102,,,6921,2011-12-14 12:24:49.500000,2011-12-14 12:25:28.975000,31.6875,3,BFW,,0.0078125,1.0,15.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.07711328124999998,3.059023205018258e-07
103,,,6999,2011-12-14 12:25:28.500000,2011-12-14 12:26:08.975000,31.6875,3,BFW,,0.015625,1.0,16.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.08188107638888888,3.059023205018258e-07
104,,,7079,2011-12-14 12:26:08.500000,2011-12-14 12:26:44.975000,31.6875,3,BFW,,0.0234375,1.0,18.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,puff,1,0,no-puff,0.08826041666666667,3.059023205018258e-07
105,,,7151,2011-12-14 12:26:44.500000,2011-12-14 12:27:22.975000,31.6875,3,BFW,,0.0078125,1.0,20.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71113782051282048,0.0,0.71113782051282048,puff,1,0,no-puff,0.08622005208333332,3.059023205018258e-07
106,,,7227,2011-12-14 12:27:22.500000,2011-12-14 12:27:58.475000,31.6875,3,BFW,,0.0078125,,,,0.0,0.25761217948717952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25761217948717952,no-puff,0,0,no-puff,0.07686935763888887,3.059023205018258e-07
107,,,7298,2011-12-14 12:27:58,2011-12-14 12:28:33.975000,31.6875,3,BFW,,0.0,1.0,22.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.0695052083333333,3.059023205018258e-07
108,,,7370,2011-12-14 12:28:34,2011-12-14 12:29:17.475000,31.6875,3,BFW,,0.0,1.0,23.0,left-puff,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.06958723958333334,3.059023205018258e-07
109,,,7456,2011-12-14 12:29:17,2011-12-14 12:29:49.475000,31.6875,3,BFW,,0.015625,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.21113782051282051,0.0,0.0,0.0,0.21113782051282051,no-puff,0,0,no-puff,0.07490277777777776,3.059023205018258e-07
110,,,7520,2011-12-14 12:29:49,2011-12-14 12:30:22.975000,31.6875,3,BFW,,0.0078125,,,,0.0,0.22676282051282051,0.77323717948717952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.0766497395833333,3.059023205018258e-07
111,,,7587,2011-12-14 12:30:22.500000,2011-12-14 12:30:54.975000,31.6875,3,BFW,,0.015625,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07665538194444442,3.059023205018258e-07
112,,,7651,2011-12-14 12:30:54.500000,2011-12-14 12:31:26.975000,31.6875,3,BFW,,0.015625,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07434201388888888,3.059023205018258e-07
113,,,7715,2011-12-14 12:31:26.500000,2011-12-14 12:31:59.475000,31.6875,3,BFW,,0.015625,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07458203125,3.059023205018258e-07
114,,,7780,2011-12-14 12:31:59,2011-12-14 12:32:43.475000,31.6875,3,BFW,,0.0078125,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.22636217948717949,0.0,0.0,0.0,0.22636217948717949,no-puff,0,0,no-puff,0.07226779513888888,3.059023205018258e-07
115,,,7868,2011-12-14 12:32:43,2011-12-14 12:33:16.475000,31.6875,3,BFW,,0.0078125,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07240668402777778,3.059023205018258e-07
116,,,7934,2011-12-14 12:33:16,2011-12-14 12:33:48.475000,31.6875,3,BFW,,0.015625,0.0,24.0,left-puff,0.0,0.0,0.71113782051282048,0.0,0.0,0.28886217948717952,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07229427083333334,3.059023205018258e-07
117,,,7998,2011-12-14 12:33:48,2011-12-14 12:34:23.975000,31.6875,3,BFW,,0.0078125,1.0,25.0,left-puff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.06865364583333335,3.059023205018258e-07
118,,,8069,2011-12-14 12:34:23.500000,2011-12-14 12:35:02.475000,31.6875,3,BFW,,0.0078125,0.0,26.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.22676282051282051,1.0,0.77323717948717952,0.0,0.0,1.0,no-puff,0,0,no-puff,0.06843402777777778,3.059023205018258e-07
119,,,8146,2011-12-14 12:35:02,2011-12-14 12:35:37.475000,31.6875,3,BFW,,0.015625,0.0,26.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.06953472222222222,3.059023205018258e-07
120,,,8216,2011-12-14 12:35:37,2011-12-14 12:36:13.975000,31.6875,3,BFW,,0.0078125,0.0,28.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,puff,1,0,no-puff,0.07344965277777778,3.059023205018258e-07
121,,,8289,2011-12-14 12:36:13.500000,2011-12-14 12:36:57.475000,31.6875,3,BFW,,0.0078125,1.0,30.0,left-puff,0.0,0.0,0.0,0.09375,0.0,0.0,1.0,0.90625,0.0,0.0,1.0,no-puff,0,0,no-puff,0.07513671875,3.059023205018258e-07
122,,,8376,2011-12-14 12:36:57,2011-12-14 12:37:31.975000,31.6875,3,BFW,,0.0078125,0.0,31.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83613782051282048,0.0,0.0,0.83613782051282048,no-puff,0,0,no-puff,0.07500217013888888,3.059023205018258e-07
123,,,8445,2011-12-14 12:37:31.500000,2011-12-14 12:38:06.975000,31.6875,3,BFW,,0.0078125,0.0,31.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07695659722222221,3.059023205018258e-07
124,,,8515,2011-12-14 12:38:06.500000,2011-12-14 12:38:45.475000,31.6875,3,BFW,,0.015625,1.0,33.0,left-puff,0.0,0.0,0.0,0.0,0.27363782051282054,0.0,1.0,0.0,0.0,0.0,0.27363782051282054,puff,1,0,no-puff,0.07413715277777777,3.059023205018258e-07
125,,,8592,2011-12-14 12:38:45,2011-12-14 12:39:17.475000,31.6875,3,BFW,,0.03125,0.0,36.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.82011217948717952,0.82011217948717952,no-puff,0,0,no-puff,0.0775364583333333,3.059023205018258e-07
126,,,8656,2011-12-14 12:39:17,2011-12-14 12:39:51.475000,31.6875,3,BFW,,0.0078125,1.0,37.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.086137820512820512,0.086137820512820512,no-puff,0,0,no-puff,0.07795182291666664,3.059023205018258e-07
127,,,8724,2011-12-14 12:39:51,2011-12-14 12:40:24.975000,31.6875,3,BFW,,0.0,1.0,38.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07831857638888885,3.059023205018258e-07
128,,,8791,2011-12-14 12:40:24.500000,2011-12-14 12:40:57.975000,31.6875,3,BFW,,0.03125,0.0,39.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.0796128472222222,3.059023205018258e-07
129,,,8857,2011-12-14 12:40:57.500000,2011-12-14 12:41:34.475000,31.6875,3,BFW,,0.0,1.0,41.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07570138888888886,3.059023205018258e-07
130,,,8930,2011-12-14 12:41:34,2011-12-14 12:42:07.475000,31.6875,3,BFW,,0.0078125,1.0,42.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40625000000000006,0.40625000000000006,no-puff,0,0,no-puff,0.08350781249999999,3.059023205018258e-07
131,,,8996,2011-12-14 12:42:07,2011-12-14 12:42:39.475000,31.6875,3,BFW,,0.03125,0.0,43.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41386217948717952,0.41386217948717952,no-puff,0,0,no-puff,0.08179079861111109,3.059023205018258e-07
132,,,9060,2011-12-14 12:42:39,2011-12-14 12:43:11.475000,31.6875,3,BFW,,0.015625,,,,0.0,0.0,0.53886217948717952,0.0,0.0,0.0,1.0,0.0,0.0,0.46113782051282054,1.0,no-puff,0,0,no-puff,0.08176345486111108,3.059023205018258e-07
133,,,9124,2011-12-14 12:43:11,2011-12-14 12:43:43.475000,31.6875,3,BFW,,0.03125,0.0,44.0,left-puff,0.25761217948717952,0.0,0.58613782051282048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84375,no-puff,0,0,no-puff,0.08124522569444442,3.059023205018258e-07
134,,,9188,2011-12-14 12:43:43,2011-12-14 12:44:18.475000,31.6875,3,BFW,,0.015625,0.0,44.0,left-puff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.0755603298611111,3.059023205018258e-07
135,,,9260,2011-12-14 12:44:19,2011-12-14 12:44:54.975000,31.6875,3,BFW,,0.0,1.0,47.0,left-puff,0.953125,0.0,0.0,0.046875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.07461067708333331,3.059023205018258e-07
136,,,9331,2011-12-14 12:44:54.500000,2011-12-14 12:45:39.475000,31.6875,3,BFW,,0.0078125,0.0,49.0,left-puff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.06341449652777775,3.059023205018258e-07
137,,,9420,2011-12-14 12:45:39,2011-12-14 12:46:18.975000,31.6875,3,BFW,,0.0078125,1.0,51.0,left-puff,0.94551282051282048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.94551282051282048,no-puff,0,0,no-puff,0.06337413194444443,3.059023205018258e-07
138,,,9499,2011-12-14 12:46:18.500000,2011-12-14 12:46:50.975000,31.6875,3,BFW,,0.0078125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.10176282051282051,0.0,0.0,0.74198717948717952,0.0,no-puff,0,0,no-puff,0.0671892361111111,3.059023205018258e-07
0,,,0,2012-02-08 11:26:10,2012-02-08 11:26:42.475000,31.6875,4,BFW,,0.015625,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35136217948717952,0.0,no-puff,0,0,no-puff,0.08127604166666669,3.059023205018258e-07
1,,,64,2012-02-08 11:26:42,2012-02-08 11:27:17.975000,31.6875,4,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27363782051282054,0.0,no-puff,0,0,no-puff,0.07451627604166668,3.059023205018258e-07
2,,,135,2012-02-08 11:27:17.500000,2012-02-08 11:27:54.475000,31.6875,4,BFW,,0.0078125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07279817708333335,3.059023205018258e-07
3,,,208,2012-02-08 11:27:54,2012-02-08 11:28:29.975000,31.6875,4,BFW,,0.0234375,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,no-puff,0,0,no-puff,0.0755177951388889,3.059023205018258e-07
4,,,280,2012-02-08 11:28:30,2012-02-08 11:29:06.475000,31.6875,4,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07620963541666667,3.059023205018258e-07
5,,,352,2012-02-08 11:29:06,2012-02-08 11:29:41.475000,31.6875,4,BFW,,0.046875,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.08569921875000001,3.059023205018258e-07
6,,,422,2012-02-08 11:29:41,2012-02-08 11:30:13.975000,31.6875,4,BFW,,0.0234375,,,,0.0,0.0,0.17948717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.703125,0.0,no-puff,0,0,no-puff,0.08152213541666666,3.059023205018258e-07
7,,,487,2012-02-08 11:30:13.500000,2012-02-08 11:30:45.975000,31.6875,4,BFW,,0.0078125,,,,0.0,0.0,0.78926282051282048,0.0,0.0,0.0,0.0,0.0,0.0,0.24198717948717949,0.0,no-puff,0,0,no-puff,0.07809722222222222,3.059023205018258e-07
8,,,551,2012-02-08 11:30:45.500000,2012-02-08 11:31:17.975000,31.6875,4,BFW,,0.0,,,,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.35176282051282054,0.0,no-puff,0,0,no-puff,0.06665060763888887,3.059023205018258e-07
9,,,615,2012-02-08 11:31:17.500000,2012-02-08 11:32:02.475000,31.6875,4,BFW,,0.0234375,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.06589062499999998,3.059023205018258e-07
10,,,704,2012-02-08 11:32:02,2012-02-08 11:32:41.475000,31.6875,4,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.22636217948717949,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.06891232638888886,3.059023205018258e-07
11,,,782,2012-02-08 11:32:41,2012-02-08 11:33:14.975000,31.6875,4,BFW,,0.0,1.0,0.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.06763411458333331,3.059023205018258e-07
12,,,849,2012-02-08 11:33:14.500000,2012-02-08 11:34:05.975000,31.6875,4,BFW,,0.0078125,1.0,0.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.06861935763888888,3.059023205018258e-07
13,,,951,2012-02-08 11:34:05.500000,2012-02-08 11:34:46.975000,31.6875,4,BFW,,0.015625,1.0,2.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07008637152777777,3.059023205018258e-07
14,,,1033,2012-02-08 11:34:46.500000,2012-02-08 11:35:50.975000,31.6875,4,BFW,,0.03125,1.0,4.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07477256944444442,3.059023205018258e-07
15,,,1161,2012-02-08 11:35:50.500000,2012-02-08 11:36:40.975000,31.6875,4,BFW,,0.0078125,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.07301822916666663,3.059023205018258e-07
16,,,1261,2012-02-08 11:36:40.500000,2012-02-08 11:37:17.475000,31.6875,4,BFW,,0.0,1.0,5.0,right-puff,0.0,0.0,0.0,0.070112179487179488,0.0,0.0,1.0,0.0,0.0,0.0,0.070112179487179488,no-puff,0,0,no-puff,0.07305338541666663,3.059023205018258e-07
